Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,22/02/2018 10:20,56416457,153,104,54995,72480,646,0,359.4444444,271.4171844,1068,0,696.9230769,368.1657946,2259.535724,4.555408363,220376.7852,413298.8545,1115456,4,56414829,371150.1908,481883.6289,1115456,312,56416453,547732.5534,554548.5644,1171571,30,0,0,0,0,3072,2092,2.711974628,1.843433734,0,1068,494.0891473,355.3662491,126285.171,0,0,1,1,0,0,0,1,0,496.0116732,359.4444444,696.9230769,0,0,0,0,0,0,153,54995,104,72480,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:21,998,2,0,0,0,0,0,0,0,0,0,0,0,0,2004.008016,998,0,998,998,998,998,0,998,998,0,0,0,0,0,0,0,0,0,40,0,2004.008016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:21,5009198,4,4,646,364,646,0,161.5,323,364,0,91,182,201.6290831,1.597062045,715599.7143,1869345.215,4954667,24,54531,18177,30547.00221,53449,357,5009163,1669721,2888629.606,5005223,1071,0,0,0,0,92,92,0.798531022,0.798531022,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,1,126.25,161.5,91,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:21,35,2,0,0,0,0,0,0,0,0,0,0,0,0,57142.85714,35,0,35,35,35,35,0,35,35,0,0,0,0,0,0,0,0,0,40,0,57142.85714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:21,56615031,153,104,54995,72498,646,0,359.4444444,271.4171844,1068,0,697.0961538,368.3400581,2251.928468,4.539430527,221152.4648,415760.2277,1352643,7,56613447,372456.8882,485034.6468,1352643,309,56615024,549660.4272,558575.0553,1416508,46,0,0,0,0,3072,2092,2.702462532,1.836967995,0,1068,494.1589147,355.4785917,126365.0291,0,0,1,1,0,0,0,1,0,496.0817121,359.4444444,697.0961538,0,0,0,0,0,0,153,54995,104,72498,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:22,113,2,0,0,0,0,0,0,0,0,0,0,0,0,17699.11504,113,0,113,113,113,113,0,113,113,0,0,0,0,0,0,0,0,0,40,0,17699.11504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:22,5008447,4,4,646,364,646,0,161.5,323,364,0,91,182,201.6593168,1.597301519,715492.4286,1867597.211,4950559,19,57888,19296,32461.83102,56779,357,5008424,1669474.667,2888796.079,5005169,1105,0,0,0,0,92,92,0.798650759,0.798650759,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,1,126.25,161.5,91,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:22,25,2,0,0,0,0,0,0,0,0,0,0,0,0,80000,25,0,25,25,25,25,0,25,25,0,0,0,0,0,0,0,0,0,40,0,80000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:22,56473326,153,104,54995,72488,646,0,359.4444444,271.4171844,1068,0,697,368.2446686,2257.402017,4.550821037,220598.9297,414209.823,1107333,3,56471805,371525.0329,483082.4246,1107333,279,56473323,548284.6893,556266.7859,1172150,25,0,0,0,0,3072,2092,2.709243653,1.841577385,0,1068,494.120155,355.4167679,126321.0789,0,0,1,1,0,0,0,1,0,496.0428016,359.4444444,697,0,0,0,0,0,0,153,54995,104,72488,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:23,1034,2,0,0,0,0,0,0,0,0,0,0,0,0,1934.235977,1034,0,1034,1034,1034,1034,0,1034,1034,0,0,0,0,0,0,0,0,0,40,0,1934.235977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:23,5008113,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.6727658,1.597408046,715444.7143,1868816.703,4953303,15,5008113,1252028.25,2467644.062,4953303,363,3137,1568.5,736.0981592,2089,1048,0,0,0,0,112,72,0.998380029,0.599028017,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:23,56670450,153,104,54995,72478,646,0,359.4444444,271.4171844,1069,0,696.9038462,368.1448248,2249.373351,4.53499134,221368.9453,415460.9713,1161696,4,56668672,372820.2105,484489.0749,1161696,281,56670446,550198.5049,557062.5406,1218103,47,0,0,0,0,3072,2092,2.699819747,1.835171593,0,1069,494.0813953,355.3531005,126275.826,0,0,1,1,0,0,0,1,0,496.0038911,359.4444444,696.9038462,0,0,0,0,0,0,153,54995,104,72478,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:24,111,2,0,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,111,111,0,111,111,0,0,0,0,0,0,0,0,0,40,0,18018.01802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:24,5006797,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.725774,1.597827913,715256.7143,1868870.326,4953247,16,5006797,1251699.25,2467820.119,4953247,394,3104,1552,719.8347032,2061,1043,0,0,0,0,112,72,0.998642446,0.599185467,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:24,57218410,153,104,54995,72492,646,0,359.4444444,271.4171844,1069,0,697.0384615,368.2827091,2228.076593,4.49156137,223509.4141,420427.0799,1613264,7,57216888,376426.8947,490547.1965,1613264,334,57218403,555518.4757,564163.0958,1671572,41,0,0,0,0,3072,2092,2.673964551,1.817596819,0,1069,494.1356589,355.4414488,126338.6235,0,0,1,1,0,0,0,1,0,496.0583658,359.4444444,697.0384615,0,0,0,0,0,0,153,54995,104,72492,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:25,178,2,0,0,0,0,0,0,0,0,0,0,0,0,11235.95506,178,0,178,178,178,178,0,178,178,0,0,0,0,0,0,0,0,0,40,0,11235.95506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:25,5006780,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.7264589,1.597833338,715254.2857,1861911.977,4937310,17,5006780,1251695,2457283.641,4937310,375,3241,1620.5,589.0199487,2037,1204,0,0,0,0,112,72,0.998645836,0.599187502,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:25,56246071,153,104,54995,72489,646,0,359.4444444,271.4171844,1068,0,697.0096154,368.2524328,2266.540538,4.569208043,219711.2148,411953.5862,1095311,5,56244516,370029.7105,480287.1359,1095311,396,56246066,546078.3107,553142.5544,1154550,29,0,0,0,0,3072,2092,2.720190002,1.849018041,0,1068,494.124031,355.4222131,126324.9495,0,0,1,1,0,0,0,1,0,496.0466926,359.4444444,697.0096154,0,0,0,0,0,0,153,54995,104,72489,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:26,961,2,0,0,0,0,0,0,0,0,0,0,0,0,2081.165453,961,0,961,961,961,961,0,961,961,0,0,0,0,0,0,0,0,0,40,0,2081.165453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:26,5008416,4,4,646,364,646,0,161.5,323,364,0,91,182,201.6605649,1.597311405,715488,1865717.952,4946252,17,62164,20721.33333,34853.07103,60966,491,5008394,1669464.667,2888785.672,5005147,1193,0,0,0,0,92,92,0.798655703,0.798655703,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,1,126.25,161.5,91,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:26,48,2,0,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:26,56412454,153,104,54995,72497,646,0,359.4444444,271.4171844,1068,0,697.0865385,368.3295567,2259.997411,4.555731612,220361.1484,413407.2263,1108988,10,56410875,371124.1776,482048.5685,1108988,327,56412444,547693.6311,554211.0093,1163307,35,0,0,0,0,3072,2092,2.712167069,1.843564543,0,1068,494.1550388,355.4720093,126360.3494,0,0,1,1,0,0,0,1,0,496.077821,359.4444444,697.0865385,0,0,0,0,0,0,153,54995,104,72497,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:27,346,2,0,0,0,0,0,0,0,0,0,0,0,0,5780.346821,346,0,346,346,346,346,0,346,346,0,0,0,0,0,0,0,0,0,40,0,5780.346821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:27,5008965,4,4,646,364,646,0,161.5,323,364,0,91,182,201.6384622,1.597136335,715566.4286,1862954.018,4939998,16,68967,22989,38348.15666,67266,359,5008942,1669647.333,2888643.041,5005165,1694,0,0,0,0,92,92,0.798568167,0.798568167,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,1,126.25,161.5,91,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:27,21,2,0,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,21,21,0,21,21,0,0,0,0,0,0,0,0,0,40,0,95238.09524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:27,56652503,153,104,54995,72470,646,0,359.4444444,271.4171844,1068,0,696.8269231,368.0686524,2249.94472,4.536427985,221298.8398,415438.3131,1112676,5,56650946,372703.5921,484493.0095,1112676,280,56652498,550024.2524,557068.1667,1168744,24,0,0,0,0,3072,2092,2.700675026,1.835752959,0,1068,494.0503876,355.3037082,126240.7251,0,0,1,1,0,0,0,1,0,495.9727626,359.4444444,696.8269231,0,0,0,0,0,0,153,54995,104,72470,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:28,685,2,0,0,0,0,0,0,0,0,0,0,0,0,2919.708029,685,0,685,685,685,685,0,685,685,0,0,0,0,0,0,0,0,0,40,0,2919.708029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:28,5004480,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.81917,1.598567683,714925.7143,1862668.84,4938737,19,5004480,1251120,2458597.088,4938737,385,3154,1577,694.3788591,2068,1086,0,0,0,0,112,72,0.999104802,0.599462881,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:28,57001435,153,104,54995,72484,646,0,359.4444444,271.4171844,1068,0,696.9615385,368.2030604,2236.417381,4.508658422,222661.8555,417837.8245,1141046,5,56999913,374999.4276,487247.3961,1141046,314,57001430,553411.9417,560231.5468,1202169,28,0,0,0,0,3072,2092,2.684142952,1.824515471,0,1068,494.1046512,355.3906065,126302.4832,0,0,1,1,0,0,0,1,0,496.0272374,359.4444444,696.9615385,0,0,0,0,0,0,153,54995,104,72484,8192,1228,101,20,0,0,0,0,0,0,0,0,Brute Force -Web
80,6,22/02/2018 10:29,793,2,0,0,0,0,0,0,0,0,0,0,0,0,2522.068096,793,0,793,793,793,793,0,793,793,0,0,0,0,0,0,0,0,0,40,0,2522.068096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0,0,0,0,0,0,0,0,Brute Force -Web
