Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,14/02/2018 04:08,79,2,0,0,0,0,0,0,0,0,0,0,0,0,25316.4557,79,0,79,79,79,79,0,79,79,0,0,0,0,0,0,0,0,0,40,0,25316.4557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,14/02/2018 04:07,60199213,9,7,2382,4215,1173,0,264.6666667,432.3040018,1460,0,602.1428571,654.5108679,109.5861502,0.265784206,4013280.867,15474907.49,59951652,0,60199213,7524901.625,21183684.75,59951652,351,168085,28014.16667,34818.15329,94743,0,0,0,0,0,192,152,0.149503616,0.11628059,0,1460,388.0588235,540.4769272,292115.3088,0,0,0,1,0,0,0,0,0,412.3125,264.6666667,602.1428571,0,0,0,0,0,0,9,2382,7,4215,8192,513,4,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:08,856,3,4,148,243,148,0,49.33333333,85.44783984,243,0,60.75,121.5,456775.7009,8177.570093,142.6666667,83.86815049,237,29,448,224,97.5807358,293,155,619,206.3333333,173.1627366,375,29,0,0,0,0,72,92,3504.672897,4672.897196,0,243,48.875,93.99306585,8834.696429,0,0,0,1,0,0,0,0,1,55.85714286,49.33333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:08,82,2,0,0,0,0,0,0,0,0,0,0,0,0,24390.2439,82,0,82,82,82,82,0,82,82,0,0,0,0,0,0,0,0,0,40,0,24390.2439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:08,562,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,1154804.27,12455.51601,93.66666667,55.56137747,153,24,287,143.5,60.1040764,186,101,409,136.3333333,134.2398351,285,24,0,0,0,0,72,92,5338.078292,7117.437722,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:08,66,2,0,0,0,0,0,0,0,0,0,0,0,0,30303.0303,66,0,66,66,66,66,0,66,66,0,0,0,0,0,0,0,0,0,40,0,30303.0303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:08,648,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,1001543.21,10802.46914,108,67.10290605,176,22,316,158,72.12489168,209,107,472,157.3333333,144.7802933,310,22,0,0,0,0,72,92,4629.62963,6172.839506,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:08,65,2,0,0,0,0,0,0,0,0,0,0,0,0,30769.23077,65,0,65,65,65,65,0,65,65,0,0,0,0,0,0,0,0,0,40,0,30769.23077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:06,299973,684,1166,583,1694250,317,0,0.852339181,15.81129969,1460,0,1453.044597,94.49773111,5649951.829,6167.221717,162.2352623,1917.217974,59154,0,299973,439.1991215,3650.374581,78949,5,280782,241.0145923,2947.41085,87157,0,0,0,0,0,24300,23332,2280.205218,3887.016498,0,1460,915.6310103,705.4052479,497596.5638,0,0,0,1,0,0,0,0,1,916.1259459,0.852339181,1453.044597,0,0,0,0,0,0,684,583,1166,1694250,8192,245,2,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:09,19192,1,1,0,0,0,0,0,0,0,0,0,0,0,104.2100875,19192,0,19192,19192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52.10504377,52.10504377,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4367,245,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:08,54507880,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036691943,54507880,0,54507880,54507880,54507880,54507880,0,54507880,54507880,0,0,0,0,0,0,0,0,0,40,0,0.036691943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:09,5839108,4,4,97,232,97,0,24.25,48.5,232,0,58,116,56.34422244,1.370072278,834158.2857,2179695.341,5776973,40,62135,20711.66667,35565.42885,61779,105,5838897,1946299,3370520.642,5838241,310,0,0,0,0,92,92,0.685036139,0.685036139,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,876,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,740867.5799,7990.86758,146,90.43892967,267,30,455,227.5,139.3000359,326,129,609,203,174.5193399,379,30,0,0,0,0,72,92,3424.657534,4566.210046,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,80,2,0,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,80,80,0,80,80,0,0,0,0,0,0,0,0,0,40,0,25000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,731,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,887824.8974,9575.923393,121.8333333,67.64441342,198,29,379,189.5,88.38834765,252,127,533,177.6666667,168.6930151,361,29,0,0,0,0,72,92,4103.967168,5471.956224,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,79,2,0,0,0,0,0,0,0,0,0,0,0,0,25316.4557,79,0,79,79,79,79,0,79,79,0,0,0,0,0,0,0,0,0,40,0,25316.4557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,946,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,686046.5116,7399.577167,157.6666667,119.4699404,310,0,439,219.5,130.8147545,312,127,688,229.3333333,201.4977254,378,0,0,0,0,0,72,92,3171.247357,4228.32981,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,88,2,0,0,0,0,0,0,0,0,0,0,0,0,22727.27273,88,0,88,88,88,88,0,88,88,0,0,0,0,0,0,0,0,0,40,0,22727.27273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,978,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,663599.182,7157.464213,163,131.833228,354,0,443,221.5,136.4716088,318,125,714,238,206.1358775,360,0,0,0,0,0,72,92,3067.484663,4089.97955,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,85,2,0,0,0,0,0,0,0,0,0,0,0,0,23529.41176,85,0,85,85,85,85,0,85,85,0,0,0,0,0,0,0,0,0,40,0,23529.41176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:09,54174598,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036917671,54174598,0,54174598,54174598,54174598,54174598,0,54174598,54174598,0,0,0,0,0,0,0,0,0,40,0,0.036917671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,1139,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,569798.0685,6145.741879,189.8333333,133.8856477,366,31,475,237.5,146.3711037,341,134,860,286.6666667,226.6634804,463,31,0,0,0,0,72,92,2633.889377,3511.852502,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,80,2,0,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,80,80,0,80,80,0,0,0,0,0,0,0,0,0,40,0,25000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,895,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,725139.6648,7821.22905,149.1666667,95.40108315,255,30,432,216,128.6934342,307,125,640,213.3333333,171.94282,371,30,0,0,0,0,72,92,3351.955307,4469.273743,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,79,2,0,0,0,0,0,0,0,0,0,0,0,0,25316.4557,79,0,79,79,79,79,0,79,79,0,0,0,0,0,0,0,0,0,40,0,25316.4557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,921,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,704668.8382,7600.434311,153.5,95.61537533,259,31,432,216,114.5512986,297,135,680,226.6666667,210.865676,450,31,0,0,0,0,72,92,3257.32899,4343.10532,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,81,2,0,0,0,0,0,0,0,0,0,0,0,0,24691.35802,81,0,81,81,81,81,0,81,81,0,0,0,0,0,0,0,0,0,40,0,24691.35802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,5613319,4,4,97,232,97,0,24.25,48.5,232,0,58,116,58.61060097,1.425181786,801902.7143,2094343.283,5551147,37,62172,20724,35524.48119,61744,122,5613050,1871016.667,3240085.386,5612345,171,0,0,0,0,92,92,0.712590893,0.712590893,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,890,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,729213.4831,7865.168539,148.3333333,93.66892049,257,31,433,216.5,133.6431816,311,122,633,211,172.9884389,376,31,0,0,0,0,72,92,3370.786517,4494.382022,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,95,2,0,0,0,0,0,0,0,0,0,0,0,0,21052.63158,95,0,95,95,95,95,0,95,95,0,0,0,0,0,0,0,0,0,40,0,21052.63158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,977,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,664278.4033,7164.790174,162.8333333,124.1827954,363,28,409,204.5,118.0868325,288,121,743,247.6666667,190.3164032,363,28,0,0,0,0,72,92,3070.62436,4094.165814,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,93,2,0,0,0,0,0,0,0,0,0,0,0,0,21505.37634,93,0,93,93,93,93,0,93,93,0,0,0,0,0,0,0,0,0,40,0,21505.37634,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,854,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,759953.1616,8196.721311,142.3333333,85.41116242,227,30,407,203.5,111.0157646,282,125,627,209,178.5021008,387,30,0,0,0,0,72,92,3512.880562,4683.840749,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:10,82,2,0,0,0,0,0,0,0,0,0,0,0,0,24390.2439,82,0,82,82,82,82,0,82,82,0,0,0,0,0,0,0,0,0,40,0,24390.2439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 04:08,112636899,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026634256,56318449.5,65.76093065,56318496,56318403,112636899,56318449.5,65.76093065,56318496,56318403,0,0,0,0,0,0,0,0,0,0,0,0.026634256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56318449.5,65.76093065,56318496,56318403,Benign
80,6,14/02/2018 04:10,54400445,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036764405,54400445,0,54400445,54400445,54400445,54400445,0,54400445,54400445,0,0,0,0,0,0,0,0,0,40,0,0.036764405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:11,5650966,4,4,97,232,97,0,24.25,48.5,232,0,58,116,58.2201344,1.415687159,807280.8571,2108569.587,5588789,39,62177,20725.66667,35597.4707,61830,101,5650759,1883586.333,3261819.443,5650011,329,0,0,0,0,92,92,0.707843579,0.707843579,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
53,17,14/02/2018 11:11,322,1,1,47,63,47,47,47,0,63,63,63,0,341614.9068,6211.180124,322,0,322,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3105.590062,3105.590062,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47,63,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
137,17,14/02/2018 04:01,1513677,3,0,150,0,50,50,50,0,0,0,0,0,99.09643867,1.981928773,756838.5,12307.19353,765541,748136,1513677,756838.5,12307.19353,765541,748136,0,0,0,0,0,0,0,0,0,24,0,1.981928773,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,66.66666667,50,0,0,0,0,0,0,0,3,150,0,0,-1,-1,2,8,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:11,54362837,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036789839,54362837,0,54362837,54362837,54362837,54362837,0,54362837,54362837,0,0,0,0,0,0,0,0,0,40,0,0.036789839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:12,5689253,4,4,97,232,97,0,24.25,48.5,232,0,58,116,57.82833001,1.40616,812750.4286,2123047.186,5627091,42,62162,20720.66667,35596.59203,61824,103,5689060,1896353.333,3284057.243,5688456,268,0,0,0,0,92,92,0.70308,0.70308,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
445,6,14/02/2018 04:12,11682,3,1,0,0,0,0,0,0,0,0,0,0,0,342.4071221,3894,6607.790856,11524,64,11682,5841,8169.91175,11618,64,0,0,0,0,0,0,0,0,0,72,32,256.8053416,85.60178052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:12,54324483,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036815813,54324483,0,54324483,54324483,54324483,54324483,0,54324483,54324483,0,0,0,0,0,0,0,0,0,40,0,0.036815813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:13,6350716,4,4,97,232,97,0,24.25,48.5,232,0,58,116,51.80518228,1.259700481,907245.1429,2373704.143,6290071,46,60645,20215,34692.19164,60274,111,6350502,2116834,3665291.456,6349148,347,0,0,0,0,92,92,0.629850241,0.629850241,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:13,1579,3,4,148,243,148,0,49.33333333,85.44783984,243,0,60.75,121.5,247625.0792,4433.18556,263.1666667,274.0280399,770,32,549,274.5,184.5548699,405,144,1231,410.3333333,369.3539405,770,32,0,0,0,0,72,92,1899.936669,2533.248892,0,243,48.875,93.99306585,8834.696429,0,0,0,1,0,0,0,0,1,55.85714286,49.33333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:13,85,2,0,0,0,0,0,0,0,0,0,0,0,0,23529.41176,85,0,85,85,85,85,0,85,85,0,0,0,0,0,0,0,0,0,40,0,23529.41176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:13,916,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122,244,708515.2838,7641.921397,152.6666667,102.2285022,304,36,480,240,161.2203461,354,126,612,204,169.0088755,374,36,0,0,0,0,72,92,3275.10917,4366.812227,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:13,81,2,0,0,0,0,0,0,0,0,0,0,0,0,24691.35802,81,0,81,81,81,81,0,81,81,0,0,0,0,0,0,0,0,0,40,0,24691.35802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 04:11,112637075,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026634214,56318537.5,132.2289681,56318631,56318444,112637075,56318537.5,132.2289681,56318631,56318444,0,0,0,0,0,0,0,0,0,0,0,0.026634214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56318537.5,132.2289681,56318631,56318444,Benign
80,6,14/02/2018 04:13,53661556,2,0,0,0,0,0,0,0,0,0,0,0,0,0.03727063,53661556,0,53661556,53661556,53661556,53661556,0,53661556,53661556,0,0,0,0,0,0,0,0,0,40,0,0.03727063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:14,4727309,4,4,97,232,97,0,24.25,48.5,232,0,58,116,69.59561983,1.692294707,675329.8571,1759512.39,4665195,43,62114,20704.66667,35517.8456,61717,105,4727060,1575686.667,2728635.892,4726444,286,0,0,0,0,92,92,0.846147354,0.846147354,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
53,17,14/02/2018 12:52,102025,2,2,80,278,40,40,40,0,139,139,139,0,3508.943886,39.20607694,34008.33333,30639.34716,61836,1174,100851,100851,0,100851,100851,63010,63010,0,63010,63010,0,0,0,0,16,16,19.60303847,19.60303847,40,139,79.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,99.5,40,139,0,0,0,0,0,0,2,80,2,278,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
445,6,14/02/2018 04:14,11697,3,1,0,0,0,0,0,0,0,0,0,0,0,341.968026,3899,6644.147199,11571,61,11697,5848.5,8184.760992,11636,61,0,0,0,0,0,0,0,0,0,72,32,256.4760195,85.4920065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
445,6,14/02/2018 04:14,61252,7,5,364,582,103,0,52,49.21720566,409,0,116.4,167.0353256,15444.39365,195.9119702,5568.363636,5846.186916,11651,3,61252,10208.66667,5137.613752,14613,3,49646,12411.5,1466.206102,14608,11623,0,0,0,0,152,112,114.2819826,81.62998759,0,409,72.76923077,109.5332171,11997.52564,0,0,0,1,0,0,0,0,0,78.83333333,52,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:14,55286447,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036175231,55286447,0,55286447,55286447,55286447,55286447,0,55286447,55286447,0,0,0,0,0,0,0,0,0,40,0,0.036175231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:15,5451967,4,4,97,232,97,0,24.25,48.5,232,0,58,116,60.34519285,1.467360312,778852.4286,2033408.255,5389900,41,62067,20689,35530.49418,61716,105,5451762,1817254,3147037.591,5451140,289,0,0,0,0,92,92,0.733680156,0.733680156,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
443,6,14/02/2018 04:14,60187054,9,7,2382,4215,1173,0,264.6666667,432.3040018,1460,0,602.1428571,654.5108679,109.6082889,0.265837899,4012470.267,15475161.82,59951779,1,60187054,7523381.75,21184335.49,59951779,283,157553,26258.83333,29276.65758,80160,1,0,0,0,0,192,152,0.149533818,0.116304081,0,1460,388.0588235,540.4769272,292115.3088,0,0,0,1,0,0,0,0,0,412.3125,264.6666667,602.1428571,0,0,0,0,0,0,9,2382,7,4215,8192,513,4,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:15,54561841,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036655655,54561841,0,54561841,54561841,54561841,54561841,0,54561841,54561841,0,0,0,0,0,0,0,0,0,40,0,0.036655655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 04:16,6354778,4,4,97,232,97,0,24.25,48.5,232,0,58,116,51.7720682,1.258895275,907825.4286,2374625.983,6292725,39,62053,20684.33333,35519.81422,61699,106,6354569,2118189.667,3668160.872,6353817,345,0,0,0,0,92,92,0.629447638,0.629447638,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 04:13,112637130,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026634201,56318565,19.79898987,56318579,56318551,112637130,56318565,19.79898987,56318579,56318551,0,0,0,0,0,0,0,0,0,0,0,0.026634201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56318565,19.79898987,56318579,56318551,Benign
80,6,14/02/2018 04:16,53658931,2,0,0,0,0,0,0,0,0,0,0,0,0,0.037272453,53658931,0,53658931,53658931,53658931,53658931,0,53658931,53658931,0,0,0,0,0,0,0,0,0,40,0,0.037272453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0,0,0,0,0,0,0,0,Benign
